iteration,hyper_objective_value,hyper_objective_loss,grad_estimator_norm,step_norm,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,grad_estimator_0,grad_estimator_1,grad_estimator_2,grad_estimator_3,grad_estimator_4,grad_estimator_5,grad_estimator_6,grad_estimator_7,grad_estimator_8,grad_estimator_9,config_alg2_K,config_alg2_mu,config_alg2_output_rule,config_alg3_T,config_alg3_eta,config_alg3_output_rule,config_alg3_samples,config_alpha,config_beta,config_dim,config_epsilon_g,config_grad_f_gamma,config_grad_f_samples,config_grad_g_gamma,config_grad_g_samples,config_grad_mode,config_log_path,config_plot,config_plot_dir,config_rho,config_run_alg2_demo,config_seed_grad_f,config_seed_grad_g,config_seed_outer,config_verbose,config_x0_value,config_x_box_lower,config_x_box_upper,config_x_target_value,config_y0_value,config_y_box_lower,config_y_box_upper,config_y_target_value,config_json
104,0.010866102372677168,0.010866102372677168,0.29004349674397234,0.008701304902319218,2.0419051216269004,2.0186036256919078,2.005537279538777,2.074970536412392,2.0615939861331536,2.0060604300084575,2.048887622243505,2.063447302507058,2.0488278463450733,2.0342614163726447,-0.08234858327579721,-0.10106182640259095,0.011230248130089146,0.14351698984485797,0.03805220560157321,-0.09980550717141308,0.109717889331957,0.11342972513552844,-0.06328515854694934,0.07803053597111147,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
105,0.010243112231614155,0.010243112231614155,0.38083285065348815,0.01142498551960496,2.0443755791251745,2.0216354804839853,2.0052003720948743,2.070665026717046,2.0604524199651064,2.0090545952235996,2.045596085563546,2.060044410752992,2.050726401101482,2.0319205002935115,0.043640072769655064,0.08365691241447022,-0.04279357272573667,0.19702677594562518,-0.047002369726001206,0.04014205162765076,0.2110710371269511,0.10957869159701222,0.10359139210789517,0.1561077478253085,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
106,0.009084615454282281,0.009084615454282281,0.14781638951136394,0.004434491685340948,2.0430663769420847,2.019125773111551,2.0064841792766464,2.064754223438677,2.0618624910568863,2.00785033367477,2.0392639544497375,2.0567570500050816,2.047618659338245,2.027237267858752,0.025051609980912756,0.011650620767398267,-0.047454791861933944,0.015470613106441093,0.06126904717223793,0.03839561215036471,0.0851313948086666,0.03493328708017208,-0.06993229429915232,0.002955309237951124,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
107,0.011584530808256678,0.011584530808256678,0.17079650452443193,0.0051238951357330705,2.0423148286426573,2.0187762544885293,2.0079078230325043,2.064290105045484,2.060024419641719,2.006698465310259,2.0367100126054773,2.0557090513926766,2.0497166281672192,2.0271486085816135,-0.03491865289278402,0.01684252964458453,0.021230028988305484,0.05004487695340313,0.09257001909483259,0.05135649739205583,0.008485215840150124,0.05208416557656484,0.10353824004828857,-0.0012784324023614097,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
108,0.00837846213580743,0.00837846213580743,0.4059696241085172,0.012179088723255507,2.0433623882294407,2.0182709785991917,2.007270922162855,2.062788758736882,2.057247319068874,2.005157770388497,2.036455456130273,2.0541465264253795,2.0466104809657706,2.027186961553684,0.13497042735431564,-0.07201935501743871,0.035785792360674404,0.04300377175862262,0.2243791126567432,0.10277692733483366,0.21093358850320765,0.14060782915907877,0.11445993231354964,-0.001971077679487239,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
109,0.007196347661963091,0.007196347661963091,0.33515755480944587,0.01005472664428337,2.0393132754088112,2.020431559249715,2.006197348392035,2.0614986455841233,2.0505159456891717,2.002074462568452,2.0301274484751763,2.049928291550607,2.0431766829963642,2.027246093884069,0.07331552470014015,0.0360305809376158,0.06582338605482779,0.010712356202391887,0.14707018892232102,0.09400229400653203,0.17483503689035498,0.07253181366079817,0.1110172395653041,0.15030200114350975,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
110,0.006345413518305001,0.006345413518305001,0.19473346765256597,0.005842004029576937,2.037113809667807,2.0193506418215863,2.00422264681039,2.0611772748980517,2.046103840021502,1.9992543937482559,2.0248823973684655,2.0477523371407833,2.039846165809405,2.0227370338497637,0.14932247548670252,0.053176681133998996,0.0177658839922277,0.0217259350411054,-0.03243860575174546,-0.005942405334591016,-0.02484684487994995,0.06917969250459521,0.062079642814771546,0.0407905197668214,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
111,0.0059817636929031135,0.0059817636929031135,0.061259161878260665,0.001837774856347659,2.0326341354032063,2.0177553413875664,2.003689670290623,2.0605254968468185,2.0470769981940546,1.9994326659082935,2.025627802714864,2.0456769463656452,2.037983776524962,2.021513318256759,-0.003926484499862944,0.0015004931330429238,-0.008009596451779335,0.009325373950731792,0.0008932567752225869,-0.03513771262042629,0.031064122850948877,0.029882304691296616,0.0017659168072074686,-0.022076975314140577,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
112,0.005916932782297553,0.005916932782297553,0.18765598109632714,0.005629679432889832,2.032751929938202,2.017710326593575,2.0039299581841763,2.0602457356282966,2.0470502004907978,2.0004867972869063,2.0246958790293355,2.0447804772249065,2.037930799020746,2.022175627516183,0.041091103726346806,-0.05382952183921509,-0.0360778937678343,0.11109665306183757,0.09741885645408305,-0.04864709766555394,0.020800570207661424,0.034675156914499176,0.017406706981619204,0.05647648089262994,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
113,0.005505298514151422,0.005505298514151422,0.2248878205856033,0.006746634617568114,2.031519196826412,2.0193252122487513,2.0050122949972113,2.0569128360364415,2.0441276347971753,2.001946210216873,2.0240718619231055,2.0437402225174717,2.037408597811297,2.020481333089404,-0.020577860531791038,0.008494674061207609,-0.12880348182808274,0.0014239679648730607,0.14355098806824512,-0.012513059740754472,0.03415881470864555,0.009923470540672111,0.09011842828096232,-0.05776214638775997,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
114,0.0052526275760182315,0.0052526275760182315,0.17112620377332644,0.005133786113199822,2.0321365326423657,2.019070372026915,2.008876399452054,2.0568701169974952,2.039821105155128,2.0023216020090957,2.023047097481846,2.0434425184012515,2.0347050449628683,2.022214197481037,0.07649169541407357,0.005297479649292024,-0.012209497000655961,0.04550681004770223,0.06542496244543573,0.052721144924658875,-0.04776310665661877,0.06420226419625086,-0.06477835135580821,0.05937818251885505,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
115,0.005019165068031645,0.005019165068031645,0.2879201459846319,0.008637604379539069,2.0298417817799437,2.0189114476374366,2.0092426843620736,2.055504912696064,2.037858356281765,2.0007399676613558,2.0244799906815447,2.041516450475364,2.0366483955035424,2.020432852005471,0.08244084743079497,0.037843113181952034,-0.007540016087167773,0.08428463496535177,0.0944065157117432,-0.00603488095373177,0.09995388497433468,0.211714900498329,0.01814670548155832,-0.0584497498565487,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
116,0.004401043932750945,0.004401043932750945,0.23238044474556904,0.00697141334236692,2.0273685563570196,2.017776154241978,2.0094688848446887,2.0529763736471036,2.0350261608104128,2.000921014089968,2.0214813741323145,2.035165003460414,2.0361039943390957,2.0221863445011676,-0.009821619416383003,-0.03341245657816322,0.022470688077754847,0.06479616877342272,0.036174421980450774,0.10246658011143368,0.04311191359402346,0.18131356057943326,0.013992997052447918,0.0367056149874398,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
117,0.004105266537607029,0.004105266537607029,0.29681186654782965,0.00890435599643476,2.027663204939511,2.0187785279393227,2.008794764202356,2.051032488583901,2.033940928150999,1.997847016686625,2.020188016724494,2.029725596643031,2.0356842044275223,2.0210851760515443,-0.014930896479834588,-0.033066631206859924,0.024702196466324943,0.13566453525066668,0.07986204865449607,-0.0983879439255816,0.024532090031508597,0.17278281471864917,0.09575273755774685,0.10992470214238478,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
118,0.00342108338277144,0.00342108338277144,0.09334002791450367,0.0028002008374351612,2.028111131833906,2.0197705268755284,2.008053698308366,2.0469625525263813,2.0315450666913644,2.000798655004392,2.0194520540235485,2.0245421122014715,2.0328116223007897,2.0177874349872726,0.05739941933720931,0.012572280387647804,0.01957797930921113,0.036850717324031605,0.00071516235924744,0.019647971227832742,-0.02245713052584325,-0.02816346712181676,0.037552470587722736,0.020593366067019933,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
119,0.0035741080421994613,0.0035741080421994613,0.10419474476136871,0.003125842342841076,2.0263891492537898,2.019393358463899,2.00746635892909,2.04585703100666,2.031523611820587,2.000209215867557,2.020125767939324,2.025387016215126,2.031685048183158,2.017169634005262,0.041080086012545924,0.02123658258747873,0.08016017985024865,0.029096304672343566,0.01812765592292937,0.002763525404755111,-0.0006384935189810753,-0.009638187964606644,0.005988816022623142,0.03130993946645706,80,0.06,best_g,200,0.03,best_value,4,1.0,1.0,10,0.25,0.01,10,0.01,10,zeroth_order,logs/dims/run_0010.csv,True,plots/dims/10/,0.05,False,10,20,1020,False,4.0,-8.0,8.0,2.0,0.0,-8.0,8.0,1.0,"{""alg2_K"": 80, ""alg2_mu"": 0.06, ""alg2_output_rule"": ""best_g"", ""alg3_T"": 200, ""alg3_eta"": 0.03, ""alg3_output_rule"": ""best_value"", ""alg3_samples"": 4, ""alpha"": 1.0, ""beta"": 1.0, ""dim"": 10, ""epsilon_g"": 0.25, ""grad_f_gamma"": 0.01, ""grad_f_samples"": 10, ""grad_g_gamma"": 0.01, ""grad_g_samples"": 10, ""grad_mode"": ""zeroth_order"", ""log_path"": ""logs/dims/run_0010.csv"", ""plot"": true, ""plot_dir"": ""plots/dims/10/"", ""rho"": 0.05, ""run_alg2_demo"": false, ""seed_grad_f"": 10, ""seed_grad_g"": 20, ""seed_outer"": 1020, ""verbose"": false, ""x0_value"": 4.0, ""x_box_lower"": -8.0, ""x_box_upper"": 8.0, ""x_target_value"": 2.0, ""y0_value"": 0.0, ""y_box_lower"": -8.0, ""y_box_upper"": 8.0, ""y_target_value"": 1.0}"
